hair,feathers,eggs,milk,airborne,aquatic,predator,backbone,breathes,venomous,fins,legs,tail,type
false,false,true,false,false,true,false,false,false,true,false,0,false,invertebrate
false,false,false,false,false,true,false,false,false,true,true,0,true,invertebrate
false,false,true,false,false,false,true,false,true,false,false,0,false,invertebrate
false,false,true,false,false,false,true,false,false,false,false,0,false,invertebrate
true,true,false,false,true,true,false,false,false,true,false,8,true,invertebrate
false,false,true,true,false,true,true,false,false,false,false,8,false,invertebrate
false,false,false,false,false,false,false,false,false,false,false,0,true,invertebrate
false,false,true,true,false,true,false,false,false,false,false,8,false,invertebrate
false,false,true,false,false,false,true,false,true,false,false,4,false,invertebrate
false,false,true,false,false,false,false,false,true,false,false,4,false,invertebrate
false,false,false,false,true,false,true,false,true,true,false,8,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,2,false,invertebrate
false,false,true,false,false,false,false,false,true,false,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,8,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,8,false,invertebrate
false,false,false,false,false,false,false,false,true,true,false,0,true,invertebrate
false,false,true,false,false,false,true,false,true,false,false,8,false,invertebrate
false,false,true,false,false,true,true,false,false,true,false,0,false,invertebrate
false,false,true,false,false,false,false,false,true,false,false,8,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,8,false,invertebrate
true,false,true,false,false,true,true,false,false,true,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,true,false,8,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,false,false,false,false,true,false,false,false,true,true,8,true,invertebrate
false,false,true,false,false,true,false,false,false,false,false,8,false,invertebrate
false,false,true,false,false,false,true,false,true,true,false,0,false,invertebrate
false,false,true,false,true,true,true,false,false,false,false,8,false,invertebrate
false,false,true,false,false,false,true,true,true,false,false,0,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,4,false,invertebrate
true,false,true,false,false,false,true,false,true,true,false,0,false,invertebrate
false,true,true,false,false,true,true,false,true,false,false,0,false,invertebrate
false,false,true,false,false,false,false,false,false,true,false,0,false,invertebrate
false,true,false,false,false,false,true,false,true,true,true,4,true,invertebrate
false,false,true,false,false,false,true,false,true,true,false,8,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,4,false,invertebrate
false,false,true,false,false,false,false,false,true,false,false,2,false,invertebrate
false,false,true,false,false,false,true,false,true,false,true,4,false,invertebrate
false,false,true,false,false,true,false,false,true,false,false,4,false,invertebrate
false,false,true,false,false,false,true,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,8,false,invertebrate
false,false,true,false,false,false,true,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,false,false,false,false,false,false,false,true,false,false,4,true,invertebrate
false,false,true,false,false,true,true,false,false,true,false,8,false,invertebrate
false,false,true,false,false,false,true,false,true,false,false,8,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,8,false,invertebrate
false,true,true,false,false,true,true,false,false,false,false,8,false,invertebrate
false,false,false,false,false,false,false,false,true,true,true,2,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,8,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,true,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,false,true,false,false,false,true,false,false,false,false,8,false,invertebrate
false,false,true,false,false,false,false,false,true,false,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,false,true,false,false,true,false,false,false,true,false,0,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,4,false,invertebrate
false,false,true,false,false,true,false,false,false,false,false,0,false,invertebrate
false,false,false,false,false,false,false,false,true,true,false,0,true,invertebrate
false,true,true,false,false,true,true,true,false,false,false,2,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
false,false,true,false,false,false,true,false,true,false,false,8,false,invertebrate
false,false,true,false,false,false,false,false,true,true,false,4,false,invertebrate
false,false,true,false,false,true,true,false,false,true,false,0,false,invertebrate
false,false,true,false,false,true,true,false,false,false,false,0,false,invertebrate
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,true,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,true,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,true,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,true,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,true,false,true,true,false,true,2,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,true,true,false,true,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
false,false,false,true,false,true,false,true,false,false,false,4,true,mammal
true,false,false,true,false,true,true,true,true,false,true,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,true,true,false,true,true,true,false,true,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
false,false,false,true,false,true,false,true,true,false,true,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,true,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,false,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
false,false,false,true,false,true,false,true,true,false,true,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
false,false,false,true,false,true,false,true,true,false,true,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,false,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,true,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,true,true,false,true,false,false,false,false,false,4,true,mammal
true,true,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,true,false,true,true,false,true,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,true,true,true,true,false,true,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
false,false,false,true,false,true,true,true,true,false,true,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,true,false,2,true,mammal
true,false,false,true,true,false,true,true,true,false,false,4,true,mammal
true,false,true,true,false,true,false,true,true,false,false,2,true,mammal
true,false,true,true,false,false,false,true,true,true,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,2,false,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
false,false,false,true,false,true,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,true,true,false,true,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,true,true,false,false,true,true,true,true,false,4,true,mammal
false,false,false,true,false,true,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
false,false,false,true,false,true,false,true,true,false,false,4,true,mammal
true,false,true,true,false,true,true,true,true,true,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,true,false,true,true,false,true,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,true,true,false,true,false,true,true,true,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,true,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,false,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,false,mammal
true,false,false,true,false,false,true,true,true,false,false,2,false,mammal
true,true,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,true,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,true,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,true,false,true,true,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,true,true,true,true,false,true,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,true,false,true,true,false,false,4,false,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,2,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,true,true,true,true,false,true,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,4,false,mammal
true,false,false,true,false,false,true,true,true,false,false,4,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
true,false,false,true,false,false,true,true,true,false,false,2,true,mammal
true,false,false,true,false,false,false,true,true,false,false,4,true,mammal
false,false,false,false,false,false,true,true,true,false,false,4,true,reptile
false,false,false,true,false,false,false,true,true,true,true,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,true,true,true,false,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,false,false,true,false,false,true,false,true,false,4,true,reptile
false,false,true,false,false,false,true,false,true,false,false,0,true,reptile
false,false,true,false,false,true,false,true,false,true,false,4,false,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,true,true,true,false,false,false,true,false,false,0,true,reptile
true,false,true,false,false,true,true,true,false,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,true,true,false,true,false,true,true,true,false,false,0,false,reptile
false,false,false,false,false,true,true,true,true,true,false,2,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,false,false,false,true,true,true,false,false,false,0,false,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,true,true,true,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,false,true,false,false,0,false,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,false,false,false,true,true,true,false,true,false,2,true,reptile
false,false,true,true,false,false,true,true,true,true,true,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,false,false,false,true,false,true,true,true,true,0,false,reptile
false,false,true,false,false,false,false,true,true,false,false,2,false,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,true,false,0,true,reptile
false,false,true,false,false,false,true,true,false,false,false,0,false,reptile
false,false,false,true,false,true,false,true,false,false,true,0,false,reptile
false,false,true,false,true,false,false,false,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,false,false,false,true,false,true,false,true,false,4,true,reptile
false,false,false,false,false,true,false,true,false,true,true,0,true,reptile
false,false,true,false,true,false,true,true,true,false,false,4,true,reptile
false,false,false,false,false,true,false,false,false,true,true,4,true,reptile
false,false,false,true,false,true,true,true,false,true,false,0,false,reptile
false,false,true,false,true,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,2,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
true,false,false,false,false,true,true,true,false,true,true,2,true,reptile
false,false,true,false,false,true,false,true,false,false,false,0,true,reptile
false,false,true,false,true,false,false,true,true,false,false,0,true,reptile
true,false,false,false,false,false,true,true,true,true,true,0,true,reptile
false,false,false,false,false,true,true,true,false,true,false,2,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,true,0,true,reptile
false,false,true,true,false,true,false,true,false,false,true,2,true,reptile
false,false,true,false,false,false,false,true,true,true,false,0,true,reptile
false,false,false,false,false,true,false,true,false,true,false,0,false,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,true,4,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,false,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,true,false,false,false,false,true,true,true,true,true,4,true,reptile
false,false,true,false,false,false,true,false,true,false,false,0,true,reptile
false,false,true,true,false,false,true,true,true,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,false,false,false,true,true,true,false,true,false,0,false,reptile
false,false,false,false,false,true,true,true,false,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,false,reptile
false,false,false,true,false,true,false,true,false,true,false,2,false,reptile
false,false,true,false,false,false,true,true,true,false,false,4,false,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,false,reptile
false,false,true,false,false,false,false,true,true,true,false,0,true,reptile
false,false,true,false,false,false,false,false,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,false,true,false,true,false,true,true,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,false,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,false,true,false,false,false,true,true,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,false,false,false,false,true,true,true,true,true,0,false,reptile
false,false,true,false,false,false,false,false,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,true,true,true,false,false,true,2,true,reptile
false,false,true,true,false,false,false,false,true,false,false,4,true,reptile
false,false,true,false,false,false,true,false,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,false,reptile
false,false,true,false,false,false,true,true,true,true,false,0,false,reptile
false,false,false,false,false,true,false,true,false,true,false,0,true,reptile
true,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,false,false,false,true,false,true,false,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,false,true,false,false,0,true,reptile
false,false,false,false,false,true,true,true,false,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,false,false,false,true,true,true,false,false,false,4,true,reptile
true,false,true,false,false,false,false,false,false,true,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,2,true,reptile
false,false,true,false,false,false,false,true,true,false,true,4,true,reptile
false,false,false,false,false,true,true,false,false,true,false,0,false,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,false,false,false,true,false,true,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,true,false,false,true,true,false,false,0,true,reptile
false,true,true,true,false,false,false,true,true,true,true,2,true,reptile
true,false,true,true,false,false,true,true,true,true,true,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
true,false,true,true,false,true,true,true,true,true,true,2,true,reptile
false,false,false,false,false,true,true,true,false,true,true,0,true,reptile
false,true,false,false,true,true,false,true,false,true,false,4,true,reptile
false,false,true,true,false,false,true,false,true,false,false,0,true,reptile
false,false,false,false,false,true,false,true,true,true,false,4,false,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
true,false,true,false,false,true,true,true,false,false,true,0,true,reptile
false,false,true,false,false,false,false,false,true,false,false,4,true,reptile
false,false,true,false,true,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,false,reptile
false,false,true,false,false,false,false,true,true,false,false,0,false,reptile
false,false,false,false,false,true,false,true,true,true,false,0,true,reptile
false,false,false,false,false,true,true,true,true,true,false,0,true,reptile
false,false,true,true,true,false,true,true,true,true,false,0,true,reptile
false,false,true,false,false,false,true,false,false,false,false,4,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,false,true,false,true,false,true,true,true,false,0,false,reptile
false,false,true,false,false,false,false,true,true,false,false,0,false,reptile
false,false,true,false,false,false,true,true,false,false,false,4,true,reptile
false,false,false,false,false,true,true,true,false,false,true,2,false,reptile
false,false,true,false,false,false,false,true,true,true,false,4,true,reptile
false,false,true,false,false,true,true,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,4,true,reptile
false,true,true,true,false,true,false,true,false,true,false,0,true,reptile
false,false,false,false,false,false,true,true,false,true,true,0,true,reptile
false,true,true,false,false,false,false,true,true,true,false,4,true,reptile
true,false,true,false,false,true,true,true,false,false,true,0,true,reptile
false,false,false,false,false,true,false,true,false,false,false,0,true,reptile
false,false,true,false,false,true,false,true,false,false,true,4,true,reptile
false,false,false,false,false,false,true,true,true,true,true,0,false,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
true,false,true,false,false,true,true,true,false,true,false,4,true,reptile
false,false,false,false,false,true,true,true,false,true,false,0,true,reptile
false,false,false,false,false,true,true,true,false,true,false,0,true,reptile
false,false,false,false,false,true,false,true,false,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,true,false,false,false,false,false,true,true,true,false,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,false,false,false,false,false,true,true,true,true,0,false,reptile
false,false,false,false,false,true,true,true,false,true,false,0,true,reptile
true,false,true,false,false,false,true,true,false,false,false,0,true,reptile
false,false,true,true,false,false,false,true,true,true,false,0,true,reptile
false,true,true,false,false,false,false,true,false,false,false,4,true,reptile
false,true,true,false,true,false,true,true,true,false,false,4,true,reptile
false,false,false,false,false,false,true,true,true,true,false,0,false,reptile
false,false,true,false,true,false,true,true,true,false,false,0,true,reptile
false,false,true,false,false,true,true,true,false,false,false,0,true,reptile
true,false,true,false,false,true,false,true,false,false,false,0,true,reptile
false,true,false,false,false,true,false,true,false,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,true,false,false,false,true,true,true,false,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,false,false,4,true,reptile
false,false,false,true,false,false,false,false,true,false,true,0,true,reptile
false,false,true,false,false,false,false,true,false,false,false,4,true,reptile
false,true,true,false,false,false,false,true,true,false,false,2,true,reptile
false,false,true,false,true,false,false,true,true,false,false,0,true,reptile
false,false,false,false,false,true,false,true,false,true,false,2,true,reptile
false,false,true,false,true,false,true,false,false,true,false,0,true,reptile
false,false,true,false,false,false,false,true,true,true,false,0,false,reptile
false,false,false,false,false,true,false,true,false,true,false,4,true,reptile
false,true,true,false,false,false,false,true,true,false,false,4,true,reptile
true,false,false,false,true,false,false,true,true,false,true,0,true,reptile
false,false,true,false,false,false,true,true,true,false,false,4,true,reptile
false,true,true,false,false,false,false,true,true,false,false,0,true,reptile
false,false,true,false,false,false,true,true,true,true,false,0,true,reptile
false,true,true,false,false,true,false,true,true,false,false,4,true,reptile
false,false,true,false,false,false,true,true,true,false,false,0,true,reptile
false,false,true,false,false,false,false,true,false,false,false,2,true,reptile
